;context;emotion
13967;im feeling quite relaxed today;joy
13968;i feel that i have contributed in a positive way to seven;joy
13975;i just need to finish my venting feeling relieved not still feeling irritated;joy
13976;i have myself a great tutor to teach me on magic cube and yesterday night i was feeling too thrilled when i finally managed to learn another new pattern to solve for magic cube signing off;joy
13977;i did not feel as hopeful yesterday our small number my childrens misbehavior during the service and the difficult hurried pace of the day before and after left me frayed and vulnerable;joy
13982;i was feeling fairly comfortable and i could think out a plan now;joy
13984;ive been desperately trying to finish up my machine learning p set but im now far enough along that im no longer in complete panic mode i feel like my mood is on a spinner is she detachedly amused or freaking the fuck out;joy
13986;i could feel myself putting on that i m simply splendid;joy
13995;i love those cars and i feel that my second attempt at owning one will be a pleasant one;joy
14004;i think he is the next best because i see a lot of level and s lol i m not looking down on them nor am i feeling glad that they got bad results because then i would stand out why should i anyway;joy
14005;i always thought problems were better to deal with immediately then you can feel like things are resolved and you can feel better;joy
14006;im so fed up of christmas by christmas that i really struggle to feel festive;joy
14013;i do not feel glamourous;joy
14018;i will take care of the flashback of swingsets and telling the tiniest of white lies for the sake of feeling free for several hours arriving home late after staying out past curfew to watch some horror movie well sort of;joy
14019;i feel they will develop a friendly connection as time progresses;joy
14026;i know this makes me a bitch and a half but i cannot help but feel a little triumphant when i see an old nemesis come into my workplace pregnant kid in tow fat husband waiting in the pickup truck rushed and clearly unhappy;joy
14028;i feel extraordinarily clever;joy
14029;i feel its an amazing resource for families traveling to orlando;joy
14031;i drink a glass of champagne and feel really relieved;joy
14035;i was attracted to the feeling of being admired being an object of desire and refusing to give in;joy
14036;i caressed it affectionately and she curled up ever so close to me giving me that wonderfully warm feeling of divine mother s loving sparsh which i cannot forget;joy
14037;i feel like i have been waiting a lifetime to be in this unfolding experience as always excited to share whatever it is that i am learning that is unfolding for all of us to experience with full awareness;joy
14038;i get older i desire to find creative ways to continue to be a dancer because i feel like the time when the body stops reacting and responding to dance is the time when the artistic level is honed in a really great way;joy
14041;i felt the bubbling feeling and pretty soon i was at my peek and climaxed on her hands and her cute little dress;joy
