;context;emotion
15090;i love it so much it adds just the right about of edge when im feeling rebellious;anger
15093;i shall just sleep feeling pissed psssh;anger
15098;i watch my friends going through changes and i feel envious;anger
15131;when the paramilitary was sent to the unza and it started using tear gas and started intimidating the students without any provocation;anger
15133;i am so pissed now lol screaming silently baby sleep beside me well thats that and tody is another day and i feel like being petty;anger
15138;i am sure the vast majority of decent working class people feel insulted about being derided as unable to be respectful towards referees and are the parents who watch their child s match shouting abuse and swearing etc;anger
15144;im dreaming of zombie apocalypses alien dragons with breathing tubes attacking the earth and feeling cranky;anger
15150;i am feeling impatient restless excited;anger
15163;i feel this feeling when i am to fill in a questionnaire or a form;anger
15175;i m tryin my level best be a gud pal but i cant help if u dont understad what i feel abt u dats ur problemn i don think carin for sum is a crime img src rte emoticons smile sarcastic;anger
15189;im feeling a bit resentful towards all you australians who watch our modern family greys anatomy and glee;anger
15190;i had to stand in front of sinks and odkh milk in front of all the women who were entering the bathroom she said i feel offended and i try hard not to cry took;anger
15201;i was cleaning up the spilled juice i was thinking about this and even remembered how i had felt at the time and realized that had it been one of my kids who had made this mess i probably wouldnt be calmly cleaning up the mess feeling only a little bit annoyed;anger
15209;i feel frustrated about especially last night is not in doing all those things i actually enjoy them but in finding the time to do them;anger
15217;i recently mentioned i feel savage worlds isn t doing a good job modeling the kind of story robin and i are telling in our current duet game and i m willing to experiment with another system;anger
15221;im just feeling pissed;anger
15222;i am very stubborn but i feel like if i am going to be stubborn it should be in a manner that is going to help me;anger
15226;i was feeling rebellious because of what was happening to us as a family;anger
15239;i feel angry because instead of asking how am i with my problem he accusing me and i am mad because it finally confirm what kind of person he is;anger
15249;i also cant sleep because all my life feels totally totally fucked and it makes no sense at all on one level i am sober and therefore all should be well but i have been living in so much self centered self willed thought and action and iam in such a world of pain right now;anger
15253;i miss feeling like i hated you;anger
15255;i had a quarrel with my father;anger
15263;i feel that these children will become violent and mentally unsafe as they get older because they are constantly in a dangerous environment;anger
