;context;emotion
13504;i feel more inhibited more shy in my own town with a camera than i do in the centre of london;sadness
13506;i have never been the type of person to feel homesick when i am away;sadness
13509;i stack pillows on his side of the bed just so it feels less empty but its really nice to have a real person back in bed;sadness
13510;when india lost the benson and hedges cricket trophy;sadness
13513;i am feeling completely useless lately;sadness
13518;i feel burdened with the guilt of burdening her with the burden of knowing about my burden;sadness
13522;i feel like an awful lot has happened in the past week or so;sadness
13523;i feel helpless lost upset and worst of all;sadness
13531;i feel beaten and tattered and washed up and drowning and i rise up for air just for a moment just to hear a little praise and another wave or gust of wind knocks me down again;sadness
13534;i can t help but feel jaded;sadness
13540;im feeling stressed or out of control i regain control by breaking down my particular stressors into minutes segments to devote attention to and then go to it;sadness
13543;i hate the feeling of being needy or vulnerable to something or someone that sometimes it seems like youre an addict;sadness
13548;i feel disturbed in which happens to be roughly everywhere;sadness
13550;i didn t want to feel foolish ridiculous embarrassed and self conscious;sadness
13553;i am having my usual october where things are drastically in flux where i am feeling melancholy at best and where god is asking me to step off the cliff and have faith he will provide;sadness
13558;i want to feel groggy and heavy;sadness
13562;i would feel numb and though thousands of calories would be consumed i would never taste one bite;sadness
13566;i reluctantly ate a piece of string cheese but i was both cranky that i hadn t lost more weight and feeling vain about the way i was looking ironic i know so i decided to throw up again;sadness
13567;i feel worthless unmotivated like i m getting no where;sadness
13568;im feeling pretty morose for reasons that i dont need to go into beyond having been plagued by this same;sadness
13571;i feel so unwelcome its sickening;sadness
13584;i feel terrible writing so little but theres not anything else to report on;sadness
13587;i feel resigned that its never going to finish;sadness
13588;i then wonder if the girl does want to marry me and contemplate that feeling slightly disheartened;sadness
13591;i feel stupid every time i even think about it;sadness
13592;ive been feeling so listless lately;sadness
13595;i also feel regretful at the sense of elation i felt after offing them;sadness
13596;i feel so disheartened at things;sadness
13600;i am writing this feeling hopeless hopeless about the people around me this is a crazy absurd world with absurd people in it;sadness
13601;i lured him in using emoexaderistic things about my life to to make him feel like he could be the tragic hero to save this young girl sorta romance plot;sadness
13603;i feel less submissive and just generally lost;sadness
13612;i didnt feel too groggy from the wine at a href http tartandheathered;sadness
13625;i thought i was ready for commitment for a relationship with someone but when it happens i just feel numb;sadness
13626;i just feel so damaged hurt and in severe mental and emotional pain right now;sadness
13628;i feel that the spirit of the competition in many cases has become lost in the revenue generation machine;sadness
13629;i now know how many muscles does the body have because i can feel each one of them aching;sadness
13642;i came home feeling resigned;sadness
13645;i wouldnt feel so terrible if i allowed the hurt to get through;sadness
