;context;emotion
15241;i feel like a tree which is being shaken rudely from its comfortable ground;fear
15259;i devote a significant amount of emotional energy to feeling anxious and thus become irritable or frustrated with very little provocation;fear
15262;i would throw things and feel terrified and agitated;fear
15264;i had been feeling scared about being an ra because there is a lot of work that goes into that job;fear
15269;i feel he became frightened at the thought that i was putting my best foot forward;fear
15276;i feel uncomfortable and slobby;fear
15294;i feel marginalised frequently intimidated on the roads and i often feel that both the law and the rules that define what a safe road layout looks like simply dont make any sense when im using a bicycle as my mode of transport;fear
15298;ive been feeling like im on shaky quilting waters and have started questioning my work;fear
15306;i no longer feel timid or insecure when i walked;fear
15317;im by no means huge however as im only i find that any extra weight at all makes me feel very uncomfortable in myself as well as my clothes;fear
15327;i feel like i have to redeem myself even though i think they realized why i was distraught and were ok with it;fear
15333;im feeling emotionally vulnerable right now and just want to throw up in peace so i can go back up and party hard;fear
15348;i almost didn t want to post these because i can sometimes feel intimidated by the amazingness of other mom bloggers who seem to have perfectly organized homes and entertained children;fear
15351;i felt so sick watching and feeling helpless;fear
15363;im standing by myself off near maxs crib watching the whole thing and feeling more terrified;fear
15366;i feel like i would have been confused if i had waited a long time before reading the second book;fear
15373;i feel like flagellating myself like the weird albino priest in angels and demons every time i see his face;fear
15387;i think we often feel this way about planting ourselves where we are deeply terrified that if we go too deep into the ground it will be hard to get out again;fear
15396;i do not like feeling unsure and uncertain;fear
15397;i went home all alone from a restaurant it was dark;fear
15405;i move in to sit real close close enough to smell the cherry candy you ve been sucking on close enough to feel nervous;fear
15424;i feel somewhat alarmed;fear
15434;i saw that i had the last spot on the tour and that i was going to be wrapping the whole thing up i must admit to feeling a little intimidated;fear
15436;i do like hearing about ministries that reach out to people that need it but one concern i have is that they may feel pressured to except jesus into their hearts by accepting care from the ministries;fear
15441;i may be having a constant dullness and heaviness over my heart that makes me feel restless bored and unsatisfied however i know very well that such feelings are evoked by the time of the month;fear
15446;i feel a little uptight because i have to really be conscious and careful about everything that happens;fear
15449;i may be starting to feel paranoid or maybe insecure but im just a mere human being who yearns to be loved to be cared of and to be noticed;fear
